Symbol,Last_Price,1D_Return_%,5D_Return_%,20D_Return_%,Price_vs_SMA20_%,RSI_14,1D_Return_%_Score,5D_Return_%_Score,20D_Return_%_Score,Price_vs_SMA20_%_Score,RSI_Score,Composite_Score,Rank,Signal
SHRIRAMFIN.NS,816.4500122070312,0.02450379259189006,-1.3532304569144782,1.2274532966211726,0.5647498885707147,47.58205335253426,24.610412353141196,22.19328271473341,37.1652476234847,24.513279332488143,60,31.29211268519757,36,Weak
ASIANPAINT.NS,2492.89990234375,-0.4631701998901949,-3.652315203165879,6.7074717253235105,0.3964827676450122,56.310378378919395,12.247318188015514,0.0,55.81395633663752,23.250844328225234,80,31.23145349483863,37,Weak
BAJFINANCE.NS,1963.800048828125,-0.10682006001619948,-1.489839537089288,-1.1078658202764546,0.943488067501419,55.677660755119575,21.281202305138606,20.874582330738203,29.218068881315055,27.354787120239664,80,30.64720401689779,38,Weak
SBILIFE.NS,1846.800048828125,-0.6562641835328176,-0.8695625964506126,0.8023619583034103,0.027083834053254208,54.23824067261081,7.352164582749843,26.862174361640555,35.71864581951058,20.479404835244683,80,30.629842990724725,39,Weak
AXISBANK.NS,1070.0,-0.084043738308337,-1.1638625411124703,-1.4823658915240956,-0.1395242277378972,50.890601048935295,21.85860814254308,24.021269133827435,27.943631060965245,19.229417029900237,80,29.51308122910794,40,Weak
BHARTIARTL.NS,315.79998779296875,-0.20541140432543958,0.5732445200537395,-3.708227424301014,-1.4500943235522645,54.367867785323355,18.781798825863998,40.78972805082891,20.368940592196513,9.396779760098761,80,29.004739966265532,41,Weak
ADANIPORTS.NS,1340.4000244140625,-0.059642617576416423,0.9945806003482938,-4.003439265147756,-0.9715175343310123,39.72021617683282,22.47720449583214,44.85692512268151,19.36432360043793,12.987333206410062,40,26.99257567645859,42,Weak
INFY.NS,399.3500061035156,0.2636249918974709,-1.7105542452032996,-2.454808974791989,-2.7025699526860736,61.91135304755952,30.672408583135528,18.74400235778992,24.634370693335885,0.0,100,26.677173084918575,43,Weak
ICICIBANK.NS,1433.199951171875,-0.22278426537154505,-0.09758988135286639,-2.2233640773666963,-0.6037938385305974,38.53683230969663,18.341376903961866,34.31410006475303,25.42198637955756,15.746204119048707,40,26.105568289459544,44,Weak
POWERGRID.NS,284.1499938964844,0.28233201896472604,-1.712214494128661,-2.301065042266126,-0.8443492898940974,42.80990970608198,31.146653141482624,18.727975817734162,25.157567075134985,13.941421220305006,60,25.689546292257432,45,Weak
HDFCBANK.NS,1964.0999755859375,-0.025450473695076692,-1.9714514115248272,-2.020353212274284,-1.4258405724928647,42.26288526130708,23.344014498065462,16.225537311607,26.112839984882037,9.578745102784957,60,23.30758751863317,46,Weak
KOTAKBANK.NS,1983.300048828125,-0.166109272041004,-0.9043657122586701,-6.650665646866905,-0.2226135447281008,47.066394679308296,19.77815288577535,26.5262165898615,10.355712711123092,18.60603403224946,60,22.426197700118497,47,Weak
ITC.NS,770.8499755859375,1.4142876391639359,-2.2570276139089462,-6.416175286860415,-2.2467989365497543,24.928428147456387,59.84302436283737,13.468843193895843,11.153692220991067,3.4194516524296037,20,18.373662449682804,48,Avoid
ADANIENT.NS,2302.89990234375,-0.9462772989848545,-1.3155722500754807,-9.693744788280945,-2.112768207445581,43.89947187055578,0.0,22.55680095053157,0.0,4.425025903282209,60,12.524205418289334,49,Avoid
BEL.NS,372.04998779296875,-0.7469703254516236,-2.7320293351715708,-5.639398817688102,-2.6612993853522116,31.817914383442584,5.052660013744868,8.88360660913983,13.797091745517125,0.3096351120850399,40,11.179855200418832,50,Avoid
