Symbol,Last_Price,1D_Return_%,5D_Return_%,20D_Return_%,Price_vs_SMA20_%,RSI_14,1D_Return_%_Score,5D_Return_%_Score,20D_Return_%_Score,Price_vs_SMA20_%_Score,RSI_Score,Composite_Score,Rank,Signal
JSWSTEEL.NS,1054.5999755859375,-1.6047837710955082,0.8703946041068944,2.01198740330788,0.2338060544259557,58.43825501137297,25.09909237216431,28.800957538427724,47.622359060417445,28.349640791325054,80,38.921739116821826,31,Weak
NESTLEIND.NS,337.0,-0.5312833110456494,-0.6925021544861187,-0.5606355652708284,0.4268886866342747,55.92690928878732,58.168680795697966,17.73151964796729,38.11090484489513,29.66364369960417,80,38.52418222473589,32,Weak
COALINDIA.NS,374.45001220703125,-0.9784428795907796,-1.2795385506104595,-0.11356302316327671,0.17890825728132942,69.25976305439167,44.39376085691607,13.573751138556567,39.763813206209505,27.976039788059637,100,37.57685383265133,33,Weak
AXISBANK.NS,1070.9000244140625,-0.7414959513366126,0.25276852327369426,-2.209839440360384,-0.13055763222891148,55.065560127337385,51.69300076150067,24.42653324986092,32.01349867945051,25.87000324723336,80,36.63863367997216,34,Weak
SBIN.NS,615.8499755859375,-0.6373043376616927,-0.09733743356504787,-2.7937830554919496,-1.1349798641154485,69.19751942164777,54.90266289918936,21.94685817023791,29.85455311004242,19.034516705827873,100,36.485383251616184,35,Weak
TATASTEEL.NS,3054.0,-1.5664312552869153,1.048868433303518,-2.986022871664551,0.07241643615143456,60.10951815575569,26.28055615350105,30.065023738899722,29.143807605450938,27.251321251378158,100,35.651745889661,36,Weak
SHRIRAMFIN.NS,816.25,-1.1444849300379811,-1.2461421505154835,0.06742525251173248,0.6014513356227491,50.92228488378044,39.278772579190004,13.810285877389289,40.43295972268496,30.85161087109107,80,35.644597447249524,37,Weak
TATAMOTORS.NS,158.5500030517578,-1.8326986290330471,2.092723719340084,-3.0156550064986076,-0.4051608935296547,63.89749111173564,18.078088815954843,37.45827680688406,29.034252222783252,24.00122054085921,100,35.58680229912106,38,Weak
ICICIBANK.NS,1436.4000244140625,-0.6638987265516927,0.6375657026992387,-2.4212359850119825,-0.49431127043987333,36.26516051652244,54.08341267276017,27.151913832203416,31.231927271462904,23.39451732164984,40,32.94897200473372,39,Weak
ADANIPORTS.NS,1341.199951171875,-1.5127108912925236,3.145420349757755,-4.98725032811369,-1.1166075028991584,48.93462912714664,27.935432321112973,44.914149950031224,21.74490634423031,19.159547817088637,60,31.77423380236157,40,Weak
ONGC.NS,236.2899932861328,-0.8393134652525891,-0.27433491541141164,-3.488138088082404,-0.41156475332345677,48.26869469470739,48.67969518204673,20.69324840920031,27.287396483336916,23.95763976771029,60,31.45301327815022,41,Weak
BHARTIARTL.NS,316.45001220703125,-1.0939208834082614,-0.5030578988668211,-5.9123906716253005,-1.4342826588668478,61.53846596980791,40.83641719444758,19.073285449036693,18.32449452029924,16.997644003910867,100,29.790661098298255,42,Weak
POWERGRID.NS,283.3500061035156,-0.22887109031139996,-1.4287754149815313,-4.935653912532079,-1.2388314398498301,33.622657855078046,67.48460384007558,12.516759886869655,21.935667660786805,18.32776607277706,40,27.498134060520204,43,Weak
BEL.NS,374.8500061035156,0.17370226490660556,-2.6110646797442127,-5.657347830802239,-2.213167871908428,48.66135712503644,79.88602858350059,4.143028536482593,19.267434209913176,11.697025178453714,60,27.13829672031043,44,Weak
HCLTECH.NS,1466.300048828125,-1.8212220402996304,-1.5773928869505016,-2.713634797556197,-0.8972133973013108,54.36656684326575,18.43162948039259,11.464155569692133,30.150875771824044,20.65261060330461,80,26.806568166690056,45,Weak
KOTAKBANK.NS,1986.5999755859375,-1.5462420699368873,0.4246296947427508,-7.25923696285019,-0.4105705746965227,48.76489744650853,26.902491657935627,25.643764364391558,13.34495924023877,23.964405542509397,60,25.242683720361743,46,Weak
HDFCBANK.NS,1964.5999755859375,-1.3358766692557755,-1.3309226219141324,-2.4625149830373005,-1.5008518776249757,38.099998840331324,33.3828775338327,13.20981616797857,31.079311320903564,16.544614406947044,40,24.94260194973003,47,Weak
INFY.NS,398.29998779296875,-1.7876957756687406,-3.196019935331962,-2.841815847581697,-3.0770573653828737,54.893390384010864,19.464418765522947,0.0,29.67696715656796,5.817918943603628,80,20.986336750519555,48,Weak
ADANIENT.NS,2324.89990234375,-2.2000694052825898,1.8977823822842188,-10.868732196518794,-1.6941096403666145,47.337155304935926,6.761092855988327,36.07757714712801,0.0,15.229419666821228,60,19.079442148544498,49,Avoid
ITC.NS,760.0999755859375,-0.9577218716768976,-1.2536569553832422,-10.355000153325722,-3.9319558564956614,23.50366121182637,45.032079356938915,13.7570612064152,1.899360639921976,0.0,20,12.76388539712123,50,Avoid
